CLUE,ANS,POS
Someone not aristocratic or royal ,commoner,1
"Grew, progressed, evolved ",developed,1
Rogue - tornado,twister,1
Robbed with the threat of violence ,mugged,1
Supporter in a conflict,ally,1
Sickness of the stomach ,nausea,7
"Parts, pieces, portions ",segments,1
Unrefined ,crude,1
Places of worship ,temples,3
"Breaks out, gets away ",escapes,1
Seeker of alms ,beggar,1
Eccentric person like peculiar sphere ,oddball,2
"View, judgement ",opinion,2
French soft cheese ,brie,2
"Small, sharp sliver",splinter,5
Small piece ,bit,5
Visualise ,imagine,2
US inventor,edison,5
Legal representative ,lawyer,3
