CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Rub out ,erase,1
Causing death ,lethal,3
Harsh authoritative order ,diktat,4
Do away with ,abolish,1
Spooky ,eerie,2
Loud harsh cry as of parrot or chicken ,squawk,1
Diminutive inhabitant of Hundred Acre Wood ,roo,3
Secret political clique ,cabal,10
Prize ,trophy,2
Plant with edible stalks ,celery,1
Accumulate ,hoard,4
Representations or reflections ,images,1
Form of water ,steam,2
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Old Nick ,satan,2
"Leaders, bosses ",chiefs,6
