CLUE,ANS,POS,FOUND IN
Times of darkness ,nights,3,Dawnless nights
Move; dress ,shift,7,Shift apparel
Thin porridge ,gruel,1,Sparse gruel
Aim - striker's target,goal,1,Goal-post
Medical treatment ,therapy,6,Drug therapy
Rage ,fury,16,Fury (state of extreme rage)
Supposed loch monster ,nessie,11,"Loch's own Nessie: A colloquial reference to the most famous version of the ""Loch Ness Monster"" (abbreviated as ""Nessie"")."
Family member by marriage ,brother-in-law,2,Brother-in-law or sister-in-law
Andalusian gypsy music ,flamenco,1,Flamenco guitar
Lymphatic tissue at the back of the mouth ,tonsil,1,Oropharyngeal tonsils
Masticated ,chewed,1,Chewed thoroughly
"Break free, get away ",escape,17,Escapee (person who has escaped)
