CLUE,ANS,POS
Meddle or interfere with ,tamper,2
Whim ,vagary,8
Clamorous ,noisy,1
A long arduous march ,trek,1
Light volcanic rock ,pumice,1
Agreement ,harmony,7
Small falcon,kestrel,1
Draught of medicine ,potion,10
Underground passage ,tunnel,1
Plenteous ,ample,2
"Chain, shackle ",fetter,1
Roman emperor ,nero,3
Mediterranean island ,cyprus,2
Large army guns ,artillery,3
Indian prince ,rajah,1
Church residence ,vicarage,3
Portuguese Atlantic isles ,azores,1
Poison ,toxin,2
"Guarantee, promise ",assure,1
