CLUE,ANS,POS
Large waterbird ,goose,2
Absorptive process ,osmosis,4
Culinary herb ,thyme,4
One bringing charges ,accuser,2
Underside,bottom,1
Dispute (a statement) ,challenge,3
Smoke-stack ,funnel,2
One that eats everything ,omnivore,1
Painful heart condition ,angina,1
European river ,danube,1
Articulate ,eloquent,2
Shaving foam ,lather,1
Undiluted ,neat,5
(Of voice) rough and harsh ,hoarse,3
Iran's capital ,tehran,2
"Of better quality, like American lake ",superior,1
Exclamation of misfortune ,alas,1
