CLUE,ANS,POS,FOUND IN
Deferred payment ,credit,4,Credit purchaser
In a hurry ,pressed,16,Pressed for time
Woody tropical grass ,bamboo,8,Guadua angustifolia (bamboo species with a woody nature)
Scottish hillsides,braes,17,Braes (sloping area or hillside)
Legitimate - deserved ,rightful,3,Rightfully earned
Slender tubes of pasta ,macaroni,16,"Macaroni (though typically elongated, it can be considered slender when cut into shorter lengths)"
Period (of work); incantation ,spell,9,Breaktime spellcasting
"Harry ......, famous American escapologist ",houdini,1,Harry Houdini
Papal court ,curia,6,Curia officials
Gun called a hagbut ,arquebus,5,"Harquebuse, an early form of firearm"
Grow mature like fruit ,ripen,2,Fully ripened
Opposite of light,dark,1,Darkness
Speed ,rate,9,Accelerated
"Eg, spaghetti ",pasta,2,Tomato sauce for pasta
Require ,need,1,Needed
TE Lawrence's milieu?,arabia,2,Arabian Peninsula
Cowboys' contest ,rodeo,1,Rodeo event
String of beads ,necklace,1,Bead necklace
Accumulated fragments from erosion - it rusted (anag),detritus,4,Geologic detritus
Certificate ,diploma,13,Accredited diploma
Study of human and animal behaviour ,psychology,4,Comparative psychology
Of the mind ,mental,7,Mental musing
Not paid at the scheduled time ,overdue,4,Overdue payment
Large spoon ,ladle,9,"Oversized soup ladle (though a ladle, it's similar in size)"
Militant Irish nationalist organisation,ira,1,Irish Republican Army (IRA)
