CLUE,ANS,POS,FOUND IN
Native of London's East End ,cockney,1,"Cockney (a resident or native of London, especially a working-class person from the East End)"
Warplane ,fighter,2,Fighter (a type of warplane designed for air-to-air combat)
Combat ,war,1,Warfare
"Precise detail; small, trivial matter",minutia,1,Minutiae
Type of water lily ,lotus,4,Sacred Lotus
Bare ,nude,5,Denuded (often used in contexts relating to trees losing leaves)
"Leonhard --, C18 Swiss mathematician ",euler,37,Euler's number exponentiation
Treatment using massage or exercise (colloq.) ,physio,11,Physiotherapy
Prefix denoting life ,bio,1,Biota
Corrode,eat,12,Parches (specifically for metals when heated in air or oxygen-poor environments)
To do with or like horses ,equine,1,Equine-related
