CLUE,ANS,POS
One bringing in goods to country ,importer,1
Completely ,thoroughly,5
Conforming to the accepted beliefs of a religion ,orthodox,3
Artist's workplace,studio,1
Holds dear or regards highly ,values,2
Amount left over ,excess,5
12am ,midnight,1
Diminished,reduced,2
Ship's load ,cargo,1
Destructive insect,locust,2
Biblical 'you' ,thou,2
Science of sound ,acoustics,1
Hemlocked philosopher ,socrates,2
"Rescue (of) ship, etc",salvage,2
Administrative body ,council,2
French channel port ,calais,1
Everywhere ,far and wide,11
Purloin ,steal,1
Small island ,eyot,7
