CLUE,ANS,OUTPUT
Hopeful lover?,admirer,"['Romantic', 'Passionate', 'Affectionate', 'Devoted', 'Adoring', 'Infatuated', 'Enamored', 'Head over heels', 'Smitten', 'In love', 'Heartbroken (if the hopeful lover is rejected)', 'Crush', 'Fancy', 'Obsessed', 'Moonstruck', 'Love-struck', 'Smitten kitten', ""Heart's desire"", 'Dream date', 'Perfect match']"
Left out - neglected,omitted,"['Excluded', 'Overlooked', 'Forgotten', 'Ignored', 'Disregarded', 'Abandoned', 'Neglected child', 'Unattended', 'Unnoticed', 'Invisible', 'Hidden', 'Tucked away', 'Buried (figuratively)', 'Disregarded duty', 'Uncared for', 'Forgotten promise', 'Ignored request', 'Unmentioned', 'Unacknowledged', 'Unremarked (upon)']"
Baseball player - bowl,pitcher,"['Sandy Koufax', 'Bob Gibson', 'Cy Young', 'Steve Carlton', 'Tom Seaver', 'Greg Maddux', 'Roger Maris', 'Hank Aaron', 'Babe Ruth', 'Jackie Robinson', 'Ted Williams', 'Mickey Mantle', 'Willie Mays', 'Barry Bonds', 'Mike Piazza', 'Derek Jeter', 'David Wells', 'John Smoltz', 'Curt Schilling', 'Randy Johnson']"
Mirror or similar object ,reflector,"['Reflection', 'Mirror image', 'Doppelganger', 'Identical twin', 'Glass surface', 'Looking glass', 'Image maker', 'Picture frame (can reflect an image)', 'Window (can reflect light or images)', 'Lens (can focus and reflect light)', 'Photograph (a frozen reflection)', 'Portrait (a visual representation of a person, often created by reflecting light onto a surface)', 'Reflective surface (any object that reflects light or images, such as a mirror, window, or piece of metal)', 'Image viewer (an electronic device designed to display digital images, which can be thought of as reflected light)', 'Virtual reality headset (creates an immersive, reflected environment for the user)']"
Very clever person ,egghead,"['Intellectual', 'Cleverness', 'Witty', 'Brilliant', 'Brainy', 'Shrewd', 'Ingenious', 'Insightful', 'Perceptive', 'Astute', 'Perspicacious', 'Inscrutable (related to being clever)', 'Mental agility', 'Quick-witted', 'Sly', 'Cunning', 'Crafty', 'Genius-like', 'Brilliance', 'Intellectualism']"
Impedimenta ,baggage,"['Hindrances', 'Obstacles', 'Blockages', 'Inhibitors', 'Barriers', 'Stumbling blocks', 'Snags', 'Snafus', 'Bottlenecks', 'Snares', 'Traps', 'Impediments', 'Hitches', 'Glitches', 'Malfunctions', 'Mishaps', 'Mistakes', 'Blunders', 'Missteps', 'Fiascoes']"
Thor Heyerdahl's craft ,kon tiki,"[""The Kon-Tiki was built as an experiment to test Heyerdahl's hypothesis that it was possible for ancient cultures to migrate to new lands by sea using only the materials and technology available to them at the time."", 'The raft was 21 meters long and 6 meters wide, and it was equipped with sails and oars for propulsion', 'Today, the Kon-Tiki is considered one of the most important maritime archaeological discoveries of the 20th century, and it continues to fascinate people around the world with its unique blend of history, technology, and adventure.']"
Familiar example of 1 Across ,earth,[]
Edible flatfish ,lemon sole,"['Flounder', 'Sole', 'Turbot', 'Plaice', 'Halibut', 'Catfish (some species are flatfish)', 'Sturgeon (can be found in shallow waters and are edible)', 'Eel (some species are flatfish)', 'Carp (some species are flatfish)', 'Bass (some species are flatfish)', 'Trout (some species are flatfish)', 'Salmon (some species are flatfish)', 'Tilapia (a common edible flatfish found in aquaculture)', 'Mullet (a type of flatfish with a distinctive shape)', 'Gurnard (a type of flatfish found in the Atlantic and Indian Oceans)', 'Dab (a small edible flatfish found in the North Sea and English Channel)', 'Plaice (a flatfish found in the North Sea and English Channel)', 'Brill (a large edible flatfish found in the North Sea and English Channel)', 'Sole (a common edible flatfish found in shallow waters around the world)', 'John Dory (a type of flatfish found in the Atlantic Ocean, commonly sold as a fillet).']"
"Floppy-eared animal, to a small child",bunny rabbit,[]
Atmosphere of manic bee ,ambience,"['Frenzied', 'Frantic', 'Excited', 'Euphoric', 'Effervescent', 'Manic', 'Overjoyed', 'Radiant', 'Sparkling', 'Thrilled', 'Elated', 'Jubilant', 'Delighted', 'Gleeful', 'Joyful', 'Carefree', 'Lighthearted', 'Whimsical', 'Frivolous', 'Flutterby (a play on the word ""flutter"")']"
Selection of small dishes served in Greek or Turkish cuisine,meze,"['Mezze - a platter of various small dishes such as olives, capers, artichokes, and feta cheese.', 'Tzatziki - a dip made from yogurt, cucumber, garlic, and dill.', 'Hummus - a dip made from chickpeas, tahini, garlic, and lemon juice.', 'Spanakopita - a spinach and feta cheese pie.', 'Gyro - thinly sliced meat (usually lamb or beef) served in a pita with tomato, onion, and tzatziki sauce.', 'Moussaka - a layered dish made from eggplant, ground meat, and béchamel sauce.', 'Stifado - a stew made from beef, onions, garlic, and wine.', 'Galaktoboureko - a semolina custard pie wrapped in filo pastry and topped with syrup or honey.', ""Feta - a salty cheese made from sheep's milk or a mixture of sheep and goat's milk."", 'Baklava - a sweet pastry made from layers of phyllo dough, nuts, and honey.', 'Lahmacun - a thin crust topped with minced meat, onions, and spices, baked until crispy.', 'Doner kebab - thinly sliced meat (usually lamb or beef) cooked on a vertical rotisserie and served in a pita with vegetables and sauce.', 'Borek - a fried or baked pastry filled with minced meat, cheese, or spinach.', 'Manti - steamed dumplings filled with ground meat and spices, served with yogurt and garlic sauce.', 'Dolma - stuffed vegetables (usually tomatoes, peppers, or eggplant) filled with rice, meat, and spices.', 'Pide - a type of pizza topped with cheese, vegetables, and meats.', 'Kofte - ground meat mixed with spices and herbs, formed into balls and fried or baked.', 'Ekmek kadayıf - a sweet pastry filled with cheese, nuts, and dried fruit.', 'Lahmajoun - a thin crust topped with minced meat, onions, and spices, baked until crispy.', 'Baklava - a sweet pastry made from layers of phyllo dough, nuts, and honey.', 'Each country has its own unique dishes and variations, so this list is by no means exhaustive.']"
"Animal fat used in candles, soap etc ",tallow,[]
Water jet ,fountain,"['Hydraulic blaster', 'Water cannon', 'Fluid jetter', 'High-pressure stream', 'Aqua shooter', 'Water bullet', 'Jet of liquid', 'Water missile', 'Streamline projector', 'Liquid launcher', 'Pressurized spray', 'Water torpedo', 'Jettisoned water', 'Aquatic blast', 'Rapidly moving water', 'Water-based weapon', 'Focused stream of liquid', 'Water-powered device', 'Steam cannon', 'Liquid projector']"
One sewn by convicts ,mailbag,"['Prison-made', 'Handcrafted by inmates', 'Constructed by convicts', 'Sewn inside prison walls', 'Inmate-created', 'DIY (do-it-yourself) by criminals', 'Hands-on craftsmanship by prisoners', 'Jail-sewn', 'Created in captivity', 'Custom-made for convicts', 'Improvised from available materials', 'Self-taught tailoring skills by prisoners', ""Home-grown (in the sense that it's created within a prison setting)"", 'DIY fashion by inmates', 'Prison-based enterprise (creating and selling clothing to other inmates or staff)', 'Prison-made: towel, socks, pants, shirt', 'Handcrafted by inmates: bracelet, necklace, painting, book', 'Constructed by convicts: birdhouse, chair, table, bench', 'Sewn inside prison walls: uniform, bedding, towels, blankets', 'Inmate-created: games, songs, stories, crafts', 'DIY (do-it-yourself) by criminals: improvised weapons, hidden compartments, disguised contraband', 'Hands-on craftsmanship by prisoners: knitted hats, crocheted scarves, sewn bags', 'Jail-sewn: clothing, linens, towels, shoelaces', 'Created in captivity: artwork, poems, stories, songs', 'Custom-made for convicts: tailored clothing, personalized gifts, handmade toys', 'Improvised from available materials: makeshift furniture, repurposed objects, homemade cleaning supplies', 'Self-taught tailoring skills by prisoners: altered clothing, custom-fit uniforms, sewn items for other inmates', ""Home-grown (in the sense that it's created within a prison setting): sewing classes, needlework groups, DIY craft projects"", 'DIY fashion by inmates: handmade clothing, customized uniforms, upcycled accessories', 'Prison-based enterprise (creating and selling clothing to other inmates or staff): tailored suits, sewn accessories, customized clothing lines']"
Expectant with fear or suspense,with bated breath,"['Anticipatory', 'Nervous', 'Apprehensive', 'Anxious', 'Fearful', 'Trepidation', 'Worry', 'Uncertainty', 'Trepidation (related to fear or suspense)', 'Suspenseful', 'Hesitant', 'Doubtful', 'Anxiety-inducing', 'Fearful anticipation', 'On edge', 'Tenterhooks (related to fear or suspense)', 'Edgy', 'Unsettled', 'Uneasy', 'Uncertain (related to fear or suspense)']"
Using compulsion,coercive,"['Coerced', 'Forced', 'Compelled', 'Dragged', 'Pushed', 'Prodded', 'Nudged', 'Urged', 'Cajoled', 'Manipulated', 'Bribed', 'Threatened', 'Intimidated', 'Blackmailed', 'Pressured', 'Swayed', 'Influenced (in a negative way)', 'Extorted', 'Imposed upon', 'Resisted (but ultimately succumbs to the compulsion)']"
Austrian city where Mozart was born ,salzburg,[]
Barren ,sterile,"['Desolate', 'Lifeless', 'Unproductive', 'Arid', 'Dry', 'Bare', 'Wasteland', 'Desert', 'Moonscape', 'Icy (as in ""barren of life"")', 'Monotonous', 'Lifeless landscape', 'Uninhabitable', 'Unfruitful', 'Stony (as in ""barren of growth"")', 'Rocky (as in ""barren soil"")', 'Harsh', 'Hostile', 'Grim', 'Bleak']"
Short witty remark ,one-liner,[]
Under normal conditions ,usually,"['Typical', 'Standard', 'Usual', 'Expected', 'Routine', 'Ordinary', 'Average', 'Common', 'Everyday', 'Mundane', 'Predictable', 'Familiar', 'Customary', 'Traditional', 'Normal', 'Expectant', 'Predictive', 'Typical (adjective)', 'Regular (adjective)', 'Unremarkable (adjective)']"
Make still or quiet ,becalm,"['Peaceful', 'Serene', 'Calm', 'Quiet', 'Tranquil', 'Soothing', 'Silent', 'Hushed', 'Muted', 'Subdued', 'Restrained', 'Sedate', 'Placated', 'Unruffled', 'Untroubled', 'Steady', 'Stable', 'Flat', 'Empty', 'Loudness-free']"
Forearm bone ,ulna,[]
"Large, indefinite number ",numerous,"['Countless', 'Endless', 'Infinite', 'Limitless', 'Unbounded', 'Vast', 'Humongous', 'Enormous', 'Immense', 'Colossal', 'Gigantic', 'Huge', 'Massive', 'Mammoth', 'Prodigious', 'Staggering', 'Tremendous', 'Vastness', 'Immensity', 'Magnitude']"
