CLUE,ANS,POS,FOUND IN
Season of falling leaves ,autumn,1,Autumnal foliage
Small close-knit group,clique,6,Miniature clique
Slack,loose,1,Loosely tied
Motherly,maternal,6,Maternal instincts
Doctor -- (Marlowe) ,faustus,6,Doctor Faustus: Referring to Dr
Wireless ,radio,6,Radio silence
His touch turned to gold ,midas,8,As if touched by Midas's wand
Quantity of medicine ,dosage,1,Dosage amount
Quick look ,glance,3,Fleeting glance
Quick way to meet a new partner?,speed dating,7,Exploring singles events like speed dating nights or party mixers
Estrange ,alienate,1,Alienated: feeling emotionally distant from others due to perceived differences or conflicts.
Black and white bird ,magpie,10,Magpie (with black plumage)
Find - Scott's ship,discovery,11,Vessel of discovery: Reflecting an adventurous aspect that could align with a historical figure named Scott who might have been associated with exploration.
Put or forced out ,ousted,14,Shunned and ousted
Unwanted plant ,weed,3,Weeds
Standard for comparison ,yardstick,9,Expected outcome or result used as a yardstick
