CLUE,ANS,POS
Kingdom ,realm,24
"Japanese dish, often cooked at table",sukiyaki,2
Tolerate,bear,6
Break loose - flight,escape,4
Funfair ,carnival,2
Treeless Arctic region ,tundra,2
Sea-creature resembling tortoise ,turtle,2
Someone living off plunder,freebooter,51
Equipped with weapons ,armed,2
Of the Middle Ages ,medieval,3
Carry ,bear,47
Temporary period of quiet ,lull,2
Indian city ,delhi,5
Immature insect ,larva,42
Seafarer ,mariner,4
He's the one owed the money ,creditor,23
Wooster's valet,jeeves,2
