CLUE,ANS,POS
Partially viewed ,glimpsed,1
Employ - undertake - oppose ,take on,2
Fast Brazilian dance ,lambada,4
Seethe ,boil,1
Formal wear ,top hat,13
Kind of rehearsal like thirsty trot ,dry run,1
Aperture for lock opening ,keyhole,1
Short-legged hound ,beagle,4
Short ,brief,4
Designed to reduce wind resistance,streamlined,2
Towers attached to mosques ,minarets,1
"Obscure, puzzling ",enigmatic,1
"Serious, solemn ",earnest,15
Defeated or hit repeatedly ,beaten,2
Large American vulture ,condor,1
Fish ,eel,18
