CLUE,ANS,POS
Old or ageing ,elderly,2
Bring a baby off mother's milk ,wean,1
Hang around ,loiter,2
Mischievous fairies ,elves,4
State ,condition,2
Style; refinement ,elegance,1
Disgorged ,ejected,1
Religious man ,monk,17
Cheese-paring,parsimonious,3
Breaking waves ,surf,1
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,16
Illegal ,illicit,1
Pressure or emphasis ,stress,1
"Functional, handy ",useful,1
Leading article ,editorial,2
Conceal ,hide,1
Boundary; maximum ,limit,6
Frame of vehicle ,chassis,2
Card game ,canasta,11
Cutters ,knives,5
Baby frogs ,tadpoles,1
Knock down (building) ,demolish,1
Slender - refined,svelte,4
Representative; token ,symbolic,17
Nearer ,closer,1
Requiring hard work ,arduous,8
Crustacean ,crab,1
