CLUE,ANS,POS
Prickly plant with purple flowers ,thistle,1
Ignored ,neglected,3
An alloy of mercury with another metal ,amalgam,1
Very beautiful or sensitive,exquisite,1
Land covered with trees ,forest,1
Desiring or being short of ,wanting,20
Bay State ,massachusetts,1
Wesleyan ,methodist,2
Cleaning implement ,mop,2
Porous fibres for soaking up ,sponge,14
Holy ,sacred,1
One of Santa's reindeers,prancer,5
System of beliefs,creed,2
Leg joint,knee,2
Story ,tale,10
Distinguished and admired ,eminent,5
Words said to a sneezer ,bless you,1
Insurgent ,rebel,1
Graduates of a college ,alumni,1
Pester persistently,harass,9
"High-pitched, piercing ",shrill,11
