CLUE,ANS,POS
Food for queen and larvae ,royal jelly,1
Keep back ,withhold,4
Highly skilled musician ,virtuoso,1
Betrayal of a trust ,treachery,1
Manipulate; manage ,handle,11
Descend vertical slope using rope ,abseil,1
The smaller of two ,lesser,1
"Hard to pin down, slippery ",elusive,1
Pulled along roughly ,dragged,1
Remove hair (which could be narrow) ,shave,1
First ,initial,2
Patron or backer ,sponsor,1
A clairvoyant ,seer,1
Official ban on trade ,embargo,1
Chess piece ,knight,3
Xylophone-like instr. ,marimba,2
A one-storey dwelling house ,bungalow,1
Tribe ,clan,1
Alcoholic drink without a mixer,neat,1
Eye inflammation ,iritis,5
Buyers' line,queue,2
