CLUE,ANS,POS,FOUND IN
Set of rungs ,ladder,3,Ladder rungs
Page or foliage ,leaf,6,Book leaf
Up to (a time) ,until,1,Until then
Surprise attack ,raid,5,Unanticipated raid
Motherly ,maternal,7,Maternal instincts
Underwater detection system ,sonar,3,Sonar devices
Command for tidiness ,order,14,Orderliness
Room warmer ,heater,11,"Coaliferous (related to coal heaters, metaphorical for providing warmth)"
Spring hoax victim ,april fool,12,April Fools' regret
This moment ,now,3,Nowadayer
Policeman; metal ,copper,5,Copper cop
Strong building material ,concrete,11,Concrete (specific material known for strength)
Fishing boat ,trawler,5,Commercial trawler
Association of sports teams ,league,3,League affiliation
One removed by winnowing ,husk,5,Bran husk
Excessive utilisation,overuse,1,Overused
Picture,image,5,Image-based explanation
