CLUE,ANS,POS,FOUND IN
German submarine ,u-boat,11,Naval engineering advancements (related to U-boat construction)
Pay no attention to ,ignore,2,Ignore completely
Limited ,finite,7,Finite availability
Reasonable ,logical,3,Balanced and logical
Of the same value ,equal,1,"Equal (e.g., in a game or puzzle context)"
Book of the Bible (wrongly) attributed to Solomon ,song of songs,3,Song of Songs (also known as the Song of Solomon or Canticle of Canticles)
Ethylene glycol ,antifreeze,1,Antifreeze agent
Priest's assistant,server,6,Altar server
Zodiacal bull ,taurus,1,Taurus sign
House of concubines ,harem,3,Harem dwelling
Danger ,hazard,1,Hazardous
Dorset seaside resort ,swanage,2,Swanage Bay
