CLUE,ANS,POS
Cried out,yelled,10
Caveat ,qualification,14
Former name of Ho Chi Minh City ,saigon,1
"Beethoven or Mozart, say ",composer,1
Volcanic matter ,lava,2
Naval rank ,admiral,1
One-humped camel ,dromedary,2
An informal friend ,pal,2
Round Table king ,arthur,1
Highest part; coin ,crown,6
Two-masted sailing vessel ,ketch,4
Put on clothes ,dress,1
Policy of remaining apart ,isolationism,12
"Fully, wholly ",entirely,1
"Clear, sane ",lucid,14
Part of an act ,scene,1
Shorten ,abridge,1
"Eg, gun ",weapon,1
