CLUE,ANS,POS
Someone learning to paint ,art student,16
1939 Greta Garbo film ,ninotchka,1
Rider's seat ,saddle,1
Wooden pin ,peg,2
Valuable or cherished ,precious,1
Double-reed instrument ,oboe,1
No longer of service ,disused,18
Be,exist,1
"Bag, pouch; cyst ",sac,5
Cleric ranking just below a priest in Christian churches,deacon,16
Fieldmouse,vole,4
Seeming ,apparent,1
Garden implement ,rake,2
"- Garbo, Swed. actress ",greta,1
Sore ,painful,12
Making clothes ,tailoring,2
Shakes or trembles ,shudders,3
