CLUE,ANS,POS
Decoration ,embellishment,3
Finlandia composer ,sibelius,1
Person whose earnings support the family ,breadwinner,1
Man-made lake or tank,reservoir,1
Filled pasta squares ,ravioli,1
Nonmilitary person ,civilian,1
US state ,kansas,16
Hot displeasure ,anger,1
(Walk with) a stiff pompous gait ,strut,1
False excuse ,pretext,2
Goes beyond ,exceeds,7
Lizard that can change its skin colour ,chameleon,1
Indian tea state ,assam,1
Without a particular aim or purpose - say a choice ,random,12
"Fake, phoney ",bogus,11
Obscured ,veiled,2
Zero,nil,4
Saint and King of Norway ,olaf,2
Person with refined tastes in food and drink ,epicure,6
