CLUE,ANS,POS,FOUND IN
Develop over time ,evolve,1,Evolved gradually
Tear limb from limb ,dismember,2,Indiscriminately dismembering
"Reasonable, logical ",rational,1,Rational choice
Sound of pain or despair ,groan,6,Groaning
It always has a cause ,effect,11,Emerging as an effect of specific situations
Playing card,ace,9,"Aces, Kings, Queens - symbols on the cards themselves"
Mass of cells formed by bees ,honeycomb,5,"Honeycomb structure: Indirectly related, as the interconnected hexagonal cells are made by worker bees and form part of their habitat."
Greek goddess of peace ,irene,2,Eirene (Εἰρήνη) - The most common name associated with the Greek goddess of peace and harmony
Ballet skirt ,tutu,6,Skirt that complements a tutu ensemble
Wander about,roam,1,Roaming
Association football ,soccer,1,Soccer enthusiast
Port in Brittany ,brest,14,Brittany-specific harbor location: Brest or Port of Saint Malo
Love affair ,romance,15,Heartsick romance
Funeral lament ,dirge,3,Dirge melody
Viscous bituminous substance,tar,1,Sticky tar
