CLUE,ANS,POS
Lewd ,salacious,4
"Call upon in prayer, as for assistance ",invoke,4
Musical speed ,tempo,1
Aristocratic ,noble,1
Lifted ,raised,1
Army unit ,regiment,9
"Bottles with stoppers, for serving wine or water ",decanters,3
Shape produced by curve that crosses itself ,loop,4
Booted out of office ,ousted,1
Warm and cosy ,snug,2
Cock ,rooster,1
Everlasting ,eternal,1
Over and above ,extra,6
Distance north or south of the equator ,latitude,1
Consume ,eat,1
Game bird ,snipe,10
Primary blue colour in printing ,cyan,1
Thought ,idea,1
Sullen in a peevish way,petulant,1
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
