CLUE,ANS,POS
Go-ahead ,approval,1
Greek god of wine and creativity ,dionysus,1
Unicellular creature,amoeba,2
Oppose ,resist,3
Elation,joy,1
Scrap of material ,shred,1
"Broadminded, acceptance of others' beliefs ",tolerant,1
Army rank ,major,6
Book of Old Testament ascribed to Solomon ,proverbs,2
Once more ,again,1
"Obvious, clumsy ",unsubtle,4
Insect like small mosquito,gnat,1
Site of Walt Disney World ,orlando,2
Tales ,yarns,5
Without boundaries ,infinite,2
Scheme - map ,plan,2
Fatty tissue ,adipose,1
Sports stadium ,arena,1
Naked ,bare,1
Extremely angry ,furious,1
"Entreated, begged ",implored,4
Not passive ,active,1
Parody; hoax ,spoof,1
Hard wood,mahogany,6
Spanish appetisers,tapas,1
Repository for historical objects ,museum,1
Fortunate ,lucky,1
Not malignant ,benign,1
Sampled the flavour ,tasted,1
Stellate ,starry,1
The Abominable Snowman ,yeti,1
Inert gas ,argon,1
Showy flower ,orchid,1
Organise ,arrange,1
