CLUE,ANS,POS
Very early calculator ,abacus,1
Area of endeavour ,arena,9
Hedge tree ,hawthorn,12
Very surprising ,startling,6
Relating to a nervous disorder ,epileptic,5
Like some verse forms ,trochaic,2
The original garden? ,eden,1
Just ,only,5
Started again after a break,resumed,1
Vincent van . . . . was a great Dutch painter ,gogh,2
Contact device,pager,10
Based on custom rather than documentation ,unwritten,19
"Useless, producing no results ",futile,5
Stayed clear of,avoided,11
"Glass cylinders closed at one end, used in laboratory work",test tubes,1
Portending bad things ,ominous,1
Board of officers appointed to investigate and report on matters of public interest ,tribunal,5
Seeress; Mrs. Fawlty ,sibyl,9
Tenth month of Muslim year ,shawwal,10
Period or stage in a process ,phase,1
The maple leaf is on its flag ,canada,1
Areas,regions,2
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1
Put off ,delay,1
