CLUE,ANS,POS
Lowest point ,nadir,4
Remember or summon back ,recall,1
Son of a sovereign ,prince,1
Co-operative friend,ally,4
Someone repairs tall church structures,steeplejack,7
Expose one's body in order to get a tan ,sunbathe,1
Country and bird ,turkey,13
Relating to mankind ,human,1
Opening in the floor,trapdoor,1
Large animal ,elephant,1
Rented ,hired,5
Hairy aromatic perennial herb strongly attractive to some pets,catnip,16
Yearning for past - homesickness,nostalgia,1
Celestial body ,planet,3
Parity ,equality,2
The study of religion ,theology,1
