CLUE,ANS,POS,FOUND IN
Green-fleshed fruit ,avocado,4,Avocado (when unripe)
Villain ,baddie,8,Baddie (slang)
Gloss - refinement,polish,3,"Smooth talking – Refined communication, where one's speech is polished and persuasive."
Physical or mental capacity,strength,16,Mental strength
Demonstrate ,exhibit,14,Exhibition
"British monarch, d. 1714",anne,1,"King James II (died in exile, 1701 – his reign ended before Queen Anne's but was relevant British monarch at the time leading up to Anne)"
Relating to a form of government with power shared between the centre and the regions ,federal,1,Federalism
Low-lying wetlands ,fens,16,Fensome (a term used for certain types of fens with peat-forming vegetation)
Theatrical ,dramatic,1,"It can also describe anything that is exaggerated, dramatic, or for show rather than being genuine or practical"
Local church community ,parish,2,Parishioners
Ocean (anag.) ,canoe,1,"Canoe: Although it's a water vehicle, anagrams are allowed."
Primate with a long tail ,monkey,1,Squirrel monkey
Happening every evening ,nightly,2,Nightly event
Louisiana cuisine ,creole,3,"Jambalaya - Rice mixed with smoked sausage, chicken, shrimp, and Creole seasoning."
"Assam, for instance ",tea,1,Tea cultivation
