CLUE,ANS,POS
Giver ,donor,2
Last or final in a process ,ultimate,2
- - dish (science) ,petri,1
Fermented honey drink ,mead,1
The present time ,today,9
It is better than cure,prevention,1
Type of window in roof,dormer,4
Universal remedy ,panacea,2
Hebridean island ,islay,5
One qualified to check accounts,auditor,1
Shape of a spring ,spiral,2
Taken as one's own,adopted,1
Way of thinking ,attitude,2
"Concurred, assented ",agreed,1
Hades ,hell,3
Large boiling pot,cauldron,1
Margin,edge,1
Heraldic beast ,unicorn,5
Flightless birds,emus,4
Fifth of November ,bonfire night,1
