CLUE,ANS,POS
Towards (river's) source ,upstream,1
Always on the move ,restless,11
Herring's smaller relative,sprat,3
Bad smell,stench,2
Eaters of a meal ,diners,1
Snakelike fish ,eel,1
Spherical form of carbon ,buckminsterfullerene,8
Hanging down ,pendent,14
Pertaining to sight ,visual,1
Conceal ,hide,1
Wall plaster; translation ,rendering,6
Plant tool ,dibber,17
Declared to be untrue ,denied,7
"Insubstantial, other-worldly",ethereal,1
Sign (cheque) on back ,endorse,1
Wizardry,magic,1
Trace (anag.) ,cater,5
Cook in an oven ,bake,1
