CLUE,ANS,POS
"Recount, relate ",recite,7
Very early calculator ,abacus,1
The original garden? ,eden,1
Just ,only,2
Epiphyte absorbing nutrients from the atmosphere ,air plant,1
Fold covering around something ,wrap,1
Started again after a break,resumed,1
Increasing threefold ,tripling,1
"Useless, producing no results ",futile,14
Require ,need,1
Stayed clear of,avoided,1
Measure applied to gold or gems ,carat,1
"Glass cylinders closed at one end, used in laboratory work",test tubes,1
Portending bad things ,ominous,1
Pretentious; changed ,affected,9
The onset of darkness ,nightfall,3
Period or stage in a process ,phase,1
Areas,regions,2
Put off ,delay,1
