CLUE,ANS,POS,FOUND IN
Food for queen and larvae ,royal jelly,8,Provision of royal jelly (specific to honeybees)
Keep back ,withhold,3,Withholding action or response
Highly skilled musician ,virtuoso,9,Musical virtuoso: A highly skilled and renowned performer who has achieved exceptional proficiency in their chosen musical discipline.
Descend vertical slope using rope ,abseil,5,"Handline abseil (abbreviated as ""handlining"")"
The smaller of two ,lesser,1,Lesser number or quantity
Organisation's influence in the community ,outreach,8,Outreach programs
Pulled along roughly ,dragged,2,Dragged unconsciously
In reserve; remark ,aside,3,Set aside
Solid - business ,firm,12,Firm foundation
Shore ,coast,1,Coastline
A clairvoyant ,seer,11,Mystical seer
Official ban on trade ,embargo,12,Commercial embargo
Wide area ,expanse,3,Vast expanse
Chess piece ,knight,3,Knight: An L-shaped horse-like character with unique movement capabilities (two steps in one direction and then a step perpendentic).
Tribe ,clan,9,Prehistoric clan
Alcoholic drink without a mixer,neat,3,Neat whiskey
Doctor Who's machine ,tardis,1,TARDIS (Time And Relative Dimension In Space)
