CLUE,ANS,POS
Cold season ,winter,1
Landed property ,estate,9
Stallion ,steed,3
Sheep meat ,mutton,2
Shore ,coast,1
Geometrical figure ,triangle,3
'It takes ? to tango' ,two,1
Get ready ,prepare,1
Not recognised by anyone ,unknown,1
Deride - mock ,jeer,4
Just a pale fib ,white lie,2
By way of ,via,2
Upper chamber of Parliament ,house of lords,2
Hooked claw ,talon,1
Light-sensitive membrane in the eye ,retina,1
Nethermost ,lowest,1
Carved or cast figure ,statue,2
Bodies of (usually fresh) water ,lakes,1
International formula car race ,grand prix,2
Door support ,hinge,1
Consented ,agreed,1
Postpone ,defer,7
Countryside walker,rambler,2
Vivid long-tailed bird of the Americas,quetzal,2
Public sale - type of bridge,auction,1
Bringer of freedom,liberator,1
