CLUE,ANS,POS
Non-systematic way to discover solution ,trial and error,3
Variety of brassica ,cabbage,9
Capital of France,paris,1
Uncomfortable with a situation ,ill-at-ease,9
Deep red ,crimson,1
Liquid ,water,1
European river,elbe,3
Anti ,against,1
Do needlework ,sew,3
Spigot ,tap,1
Very hot period ,heat wave,2
Continuing at full strength or intensity ,unabated,4
Slowly moving masses of ice ,glaciers,1
"Differ, take issue ",disagree,1
Pile ,heap,1
Contributes further ,adds,1
Bitterness ,acrimony,1
Velvety-leaved herb ,sage,12
Pig sound,oink,1
Agatha Christie's Belgian detective ,poirot,3
"Long, yearn ",hanker,8
Make (someone) used to (something) ,accustom,1
