CLUE,ANS,POS
Canine guard ,watchdog,1
Homerian epic ,odyssey,2
Counterpart of yang ,yin,1
Compact firearm,handgun,3
"Valiant, courageous ",heroic,9
Relating to foods ,dietary,2
Foolishly fond ,doting,1
Imperial land measurement ,acre,1
Small sheltered bay ,cove,1
In short supply ,scarce,1
Dreamlike ,surreal,12
Not closed or secret ,open,1
Many-headed foe of Hercules ,hydra,1
Mishap ,accident,20
Get one's own back ,retaliate,1
Drink or meal? ,tea,12
Porous substance to soak up ,sponge,2
Joyous ,blissful,10
