CLUE,ANS,POS,FOUND IN
Prisoner held as surety ,hostage,20,Held hostage for financial security
Likeness; statue ,image,6,Representational image: An image that symbolically represents something else.
Persistently avoid ,shun,3,Continuously shun
"Foretold, forecast ",predicted,1,Predicted weather conditions
"Choke, strangle",throttle,6,Throttle (in a non-threatening sense)
Saunters ,strolls,5,Strolls nonchalantly around
Rich soil ,loam,9,Loam (a type of fertile soil)
Greek letter E ,epsilon,2,"Epsilon (Ε or ε in uppercase, ε in lowercase)"
From Castro's island ,cuban,4,Santería (religion practiced by some Cubans that originated from West African traditions and can be associated with local cuisine)
Close acquaintance ,friend,1,Near-and-dear friend
"Devilment, impishness ",mischief,4,Lighthearted mischief
Part of country surrounded by foreign territory,enclave,2,Enclave state
Imprison ,incarcerate,2,Incarcerated
Fully developed ,mature,1,Matured
Interrogate ,quiz,9,Quizzical
Doubts; reconsideration ,second thoughts,17,With second thoughts
