CLUE,ANS,POS,FOUND IN
Large and scholarly book ,tome,1,Voluminous tome
Small outpost of families ,settlement,3,Lilliputian settlement
London terminus ,euston,5,Euston (major inter-city terminal)
German cherry brandy ,kirsch,1,Kirschwasser
"Eg, seaweed ",alga,1,Algae
Ambiguous ,equivocal,5,"Equivocal - open to more than one interpretation, often used in reference to statements that are not definitive "
Sole ,only,6,Only one
"US state, capital Columbus ",ohio,1,Ohio - Columbus
Sorrow ,grief,1,Grief-stricken
At some time afterwards ,later,1,Later on
Skinflint ,miser,3,Scrooge-like miser
Dassie ,hyrax,1,"Rock hyrax (Procavia capensis): This small, herbivorous mammal is native to southern Africa and is often mistaken for a rodent due to its appearance"
(Of a store) providing a variety of goods and services,one-stop,20,One-stop shop
'Don Juan' poet ,byron,1,Lord Byron
