CLUE,ANS,POS,FOUND IN
Towards (river's) source ,upstream,12,Upstream area
Always on the move ,restless,2,Restless spirit
Herring's smaller relative,sprat,3,Spratling
Bad smell,stench,5,Disgusting stench
Eaters of a meal ,diners,10,Family meal-time diners
Spherical form of carbon ,buckminsterfullerene,3,Fullerene: This is a class of carbon allotropes that includes molecules like buckminsterfullerene (C60) and carbon nanotubes
Pertaining to sight ,visual,1,Visually related
Mythical giant ,titan,2,Titanic strength
Wall plaster; translation ,rendering,9,"Rendering compound - In some regions, this term may be used interchangeably with plaster or mud plaster applied over brickwork"
Light red ,pink,1,Pinkish hue
Autumn; drop ,fall,1,Foliage falling
Lacking strength,weak,1,Weakened
Sign (cheque) on back ,endorse,1,Endorsement
Jewish republic ,israel,1,"Israel: The Hashemite Kingdom of Jordan, formerly known as the ""Jewish State"" prior to its official name change in 1953."
Car races on public roads ,rallies,10,Street rallies or shakedowns
Wizardry,magic,4,Magical
"Opposed, against ",anti,3,Antithesis
Cook in an oven ,bake,1,"Baked goods: Items such as bread, cakes, cookies, or pastries that are prepared by cooking them in an oven."
