CLUE,ANS,POS,FOUND IN
A vast age ,aeon,14,Aeonian duration
Cylinder ,roll,2,Rolled object
Fee paid to secure services ,retainer,1,Retainer fee
Pay a casual visit unannounced ,drop in,18,Drop in without warning
Rough calculation ,estimate,11,Close estimate
Online document ,web page,9,Web page content
"Drink, maybe philtre ",potion,7,Refreshing potion (metaphorical)
Tennis court feature ,net,8,Net height marker
Damage ,harm,2,Harmed
Egyptian goddess ,isis,2,"Isis: One of the most important and complex deities in ancient Egyptian religion, she symbolized healing, magic, wisdom, and maternal care"
Interlaced link of hair strands ,braid,2,Braided
"Hurry, haste ",rush,2,Rush hour congestion
"The universe, all things ",creation,3,All creation in totality
Football's whistler ,ref,1,Referee
Bed of sedimentary rock,stratum,5,Sandstone stratum
Wrongly understand ,misinterpret,1,Misinterpretation of information
