CLUE,ANS,POS
"Amount, aggregate ",sum,3
Disney film,bambi,7
Barred enclosure for animals ,cage,1
Mischievous fairy ,pixie,1
"Canted, angled ",tilted,2
Expressive movements ,gestures,1
More rapid ,speedier,11
Great Greek author of the Odyssey ,homer,1
Leafy dishes ,salads,1
Laces a province in France ,alsace,1
Intoxicating drink ,alcohol,1
Grill for outdoor cooking ,barbecue,1
Large marsupial ,kangaroo,1
Out of the ordinary ,unusual,3
Probity ,righteousness,7
In full view,openly,17
Prison accommodation,cell,1
Puts off till a later time,defers,3
Song from an opera ,aria,1
The Red Planet ,mars,1
Of the stars,astral,5
