CLUE,ANS,POS
Freed from liability,exempt,11
Apprehend ,capture,4
A statement on which reasoning is based ,premise,1
"Stiff, unbending ",rigid,2
Addressed God ,prayed,1
Clock face ,dial,8
Waves ,surf,3
Freshwater carnivorous mammals ,otters,1
Human species ,homo sapiens,1
Discover ,find,1
Guaranteed ,assured,1
Reimburse,repay,5
Barrage ,onslaught,2
Beast of desert regions ,camel,1
Fish-eating bird ,osprey,5
Minimise the importance of (something) ,play down,7
Appends,adds,1
More than is needed ,excess,2
Speech in praise ,eulogy,4
"Nahum, Joel etc. ",prophets,1
Defence ,bastion,17
Warlike ,martial,20
Engage in a medieval joust - lean,tilt,1
Factor ,element,2
Pronoun ,she,4
Motionless ,immobile,2
Whirlwind ,tornado,7
