CLUE,ANS,POS
Country once known as Abyssinia,ethiopia,1
Be ,exist,1
Variety show,revue,1
Tristan and . . . . . . (Wager opera) ,isolde,2
Fastened; joined ,attached,11
Busy; employed ,engaged,4
"Showy, lurid ",garish,1
Freshwater mammals ,otters,1
Strong ,powerful,1
Big squash ,pumpkin,10
Poached item?,egg,1
See-through ,transparent,1
Hello and goodbye to the Italians ,ciao,1
Beer ,ale,2
Frightens ,scares,3
(In boxing) blows to the chin,uppercuts,4
Ex-smokers? ,quitters,1
Yellow part of an egg ,yolk,1
Awful ,dreadful,3
Gratify,please,4
"Quite sufficient, more than enough ",ample,2
Uncertainty ,doubt,3
"Hard, shiny coating as on teeth ",enamel,1
