CLUE,ANS,POS,FOUND IN
Completely ,thoroughly,19,Involved thoroughly (when engaging deeply in solving crosswords or related activities)
Conforming to the accepted beliefs of a religion ,orthodox,4,Orthodoxy
Hi! - bye! ,ciao,19,"Ciao (Italian or informal ""bye"")"
Amount left over ,excess,3,Excess amount
Ship's load ,cargo,2,Cargo hold
Warplane ,fighter,1,Fighter jet
Destructive insect,locust,9,Locust swarm
"Austrian psychologist, 1870-1937",adler,2,"Alfred Adler - A contemporary to Freud, known for developing Individual Psychology and emphasizing the importance of birth order."
Combat ,war,4,Warfare
"Distinguish, make out ",discern,7,Discernible disparity: a gap in understanding or perception
De-sex ,neuter,1,Neutered
Administrative body ,council,9,Governance Council
Alone and unaided ,independently,20,Freelance (when working independently)
"Leonhard --, C18 Swiss mathematician ",euler,1,Euler's contemporary
Treatment using massage or exercise (colloq.) ,physio,1,Physiotherapy
Everywhere ,far and wide,7,Far and wide spread
Prefix denoting life ,bio,1,Bio-
