CLUE,ANS,POS
Show,display,2
Occupant ,resident,1
"Extinguish, wipe out ",eradicate,3
Narrow road ,lane,1
Baleful ,ominous,2
Cheap and poorly made ,shoddy,4
Concern or curiosity ,interest,1
Air-filled bag ,balloon,1
Closely compacted ,dense,1
Trainee officer ,cadet,3
Extra payment ,bonus,1
Achieve successfully ,accomplish,3
Roman goddess ,venus,2
Ovine animal-keeper ,shepherd,2
Between red and yellow ,orange,1
Sudden and complete collapse ,fiasco,7
Richard . . . . . . composer of 'The Flying Dutchman' and 'Lohengrin' ,wagner,1
People of high birth,gentry,7
"Call on, go to see ",visit,1
