CLUE,ANS,POS,FOUND IN
12am ,midnight,1,Midnight - The point in time exactly halfway through the night when it is twelve o'clock AM.
Native of London's East End ,cockney,1,"Cockney - A native dialect associated with inhabitants of East London, specifically within its traditional boundaries."
Diminished,reduced,1,"Reduced - less in amount, size or degree."
Warplane ,fighter,1,Fighter Jet - A military aircraft designed for air-to-air combat against other aircraft.
"Fingers, toes and numbers",digits,1,"Digits - Each individual numerical symbol (from 0-9), representing fingers and toes collectively."
Combat ,war,2,Warfare
"Precise detail; small, trivial matter",minutia,5,Minutiae
Type of water lily ,lotus,5,"Nymphaea lotus - Commonly known as the sacred or Egyptian white waterlily, native to southern Europe and North Africa."
De-sex ,neuter,2,Neutered
"Leonhard --, C18 Swiss mathematician ",euler,2,"Euler - Swiss-Russian mathematician who lived from 1707 to 1783 and made significant contributions in various fields including calculus, fluid dynamics, and graph theory"
French channel port ,calais,1,"Calais - A major city and international port in France, situated on the English Channel."
Treatment using massage or exercise (colloq.) ,physio,1,Physiotherapy
Prefix denoting life ,bio,1,Bio-
Elgar (anag),large,2,"Symphony - Refers to a large-scale musical composition for orchestra, which is characteristic of Elgar's work, such as the ""Enigma Variations"" (Symphony No"
At high speed ,fast,13,Turbulence (in context of fast-moving air)
Exclamation from Archimedes ,eureka,1,Eureka!
Contentious point ,issue,18,Divisive issue
Settle ,solve,3,Resolve
Disband troops ,demob,2,Demobilization
Flower of forgetfulness,poppy,2,"Poppy (Papaver spp.) - Although poppies are often associated with sleepiness and hallucinogenic properties, they can also metaphorically represent the act of forgetting."
"Annul, revoke ",repeal,11,Abrogate - To repeal a statute or other enactment; formally abolish.
Ability to act ,power,12,Willpower
Feedback ,reaction,16,Reactions
Chum ,pal,2,"Pal - A close friend, but again does not directly correlate to ""chum."""
It resembles an onion ,shallot,20,Shallot (another type of allium with a resemblance to an onion)
Songbird,thrush,3,Thrush - A group of Old World birds known for their beautiful songs and varied colors.
Morally reprehensible ,evil,11,Evil-doing
