CLUE,ANS,POS,FOUND IN
Cloak-and-dagger ,secret,3,Secret agent
Man-made jet of water ,fountain,6,Water fountain (with adjustable settings for powerful jetting)
T; Argentinian dance ,tango,2,It predates tango and was popularized by rural gauchos (Argentina's cowboys) as a way to express their emotions through music and movement.
Room for surgery ,theatre,3,Operation theatre
S. African mongoose ,meerkat,3,"Suricata suricatta (the black-clawed or meerkat, a related small carnivorous mammal native to Africa)"
Organization of people or resources that can be shared ,pool,8,Resource pooling
Season ,spring,12,Spring equinox (if referring to spring)
Go away ,depart,1,Departing
Scurry -- iconic small car ,beetle,6,Volkswagen Beetle (limited editions)
Musician's aid for pitch ,tuning fork,1,Tuning fork: Produces a pure musical note used as an audible reference point for tuning instruments or hearing how notes sound in relation to each other.
Police rank ,superintendent,9,Chief Superintendent
Radioactive metallic element ,radium,3,Radium (Ra)
Extreme fear ,terror,10,Frozen in terror
Stops ,ceases,1,Ceases movement
Water round a castle,moat,1,Moat surrounding the fortress
Weep ,cry,3,Crying
Busy insects ,ants,13,Workhorse ants (like Formica spp.)
"Weill, Weber or Webber ",composer,12,"Artists with these surnames known for contributions in music, painting, etc.: Johann Sebastian Bach-Weber, a hypothetical composer influenced by J.S"
Unhappy ,sad,8,Sad and displeased
