CLUE,ANS,OUTPUT
"Discovering, finding out ",learning,"['Uncovering', 'Investigating', 'Exploring', 'Researching', 'Studying', 'Analyzing', 'Identifying', 'Locating', 'Determining', 'Clarifying', 'Elucidating', 'Unveiling', 'Revealing', 'Exposing', 'Discoverable', 'Accessible', 'Obtainable', 'Findable', 'Locatable', 'Traceable']"
"Fuse, combine",coalesce,"['Ignition', 'Detonator', 'Explosive material', 'Dynamite', 'Firework', 'Match', 'Kindling', 'Fuel', 'Incendiary device', 'Flint', 'Mix', 'Blend', 'Merge', 'Integrate', 'Unite', 'Combine forces', 'Join forces', 'Consolidate', 'Amalgamate', 'Collaborate']"
Speak dictatorially ,lay down the law,"[""And you want me to speak DICTATORSHIP? HA! I'LL SHOW YOU HOW IT'S DONE."", '*cracking knuckles*', 'What do you think is the most obvious answer for ""Speak dictatorially""? HMM? *glared intensely*', 'Good, good', '*adjusts monocle* What do you think about ""Left hungry""? HMM? *nods knowingly*', 'But let me tell you something, Peasant', '*winks* You think you know what the answer is? THINK AGAIN, PEASANT! *cackles maniacally* The answer is...MAGICAL THINKING! BWAA-HA-HA-HA! *flops down in a chair and laughs uncontrollably*', 'Solve the puzzle my way, or face the consequences! *cackles evilly* Now, off with you! *waves cane*']"
Oddball ,misfit,"['Outlandish', 'Quirky', 'Unconventional', 'Eccentric', 'Offbeat', 'Unusual', 'Bizarre', 'Weird', 'Strange', 'Unorthodox', 'Wacky', 'Zany', 'Kooky', 'Funky', 'Whimsical', 'Off-the-wall', 'Left field', 'Bizarro world', 'Peculiar', 'One-of-a-kind']"
Royal house ,tudor,"['Monarchy', 'Kingdom', 'Empire', 'Dynasty', 'Lineage', 'Aristocracy', 'Noble blood', 'Throne', 'Crown', 'Palace', 'Estate', 'Mansion', 'Chateau', 'Manor', 'Castle', 'Clan', 'Line', 'Bloodline', 'Genealogical tree', 'Regal line']"
Support - a little time ,second,"['Assistance', 'Aid', 'Help', 'Backup', 'Reinforcement', 'Supplement', 'Additional support', 'Extra help', 'Boost', 'Encouragement', 'Inspiration', 'Motivation', 'Guidance', 'Advice', 'Reassurance', 'Comfort', 'Consolation', 'Sympathy', 'Understanding', 'Patience (needed to provide support over time)']"
"Curt, sharp ",abrupt,"['Blunt', 'Dull', 'Daggers', 'Edgy', 'Sharp as a tack', 'Precise', 'Acute', 'Cutting-edge', 'Razor-sharp', 'Slicing', 'Piercing', 'Stiletto', 'Barbed', 'Jagged', 'Sharp as a knife', 'Fierce', 'Steely', 'Acerbic', 'Acrid', 'Razor-like']"
Expresses approval ,commends,"['Cheerful', 'Positive', 'Agreeable', 'Gratified', 'Content', 'Pleased', 'Satisfied', 'Delighted', 'Thrilled', 'Elated', 'Enthusiastic', 'Heartened', 'Encouraged', 'Flattered', 'Grateful', 'Happy', 'Jubilant', 'Joyful', 'Radiant', 'Smiling']"
Opening; say ,mouth,"['Unveiling', 'Exposing', 'Revealing', 'Uncovering', 'Lifting the lid', 'Breaking open', 'Cracking the case', 'Solving the mystery', 'Peeling back the layers', 'Discovering the truth', 'Shedding light on something hidden', 'Unlocking a secret', ""Revealing what's inside"", 'Showing the contents of something', 'Lifting the veil']"
"Acute viral disease, technical name variola",smallpox,[]
