CLUE,ANS,POS
Sloping - likely ,inclined,1
Insinuate ,imply,3
Workplace representative of unionised employees ,shop steward,6
"Exposed, revealed ",uncovered,1
Unit of power ,watt,1
Rubber covering on a wheel ,tyre,2
Pet rodent ,gerbil,8
Take goods from (ship) ,unload,1
Flying horse of myth ,pegasus,1
"Tiny organisms, can be good or bad ",bacteria,2
Usher in ,introduce,1
Deep regret ,remorse,1
Not fully developed ,immature,1
Seaside resort in Denbighshire ,rhyl,1
Incompetent or awkward ,inept,1
Personal teacher ,tutor,1
French port ,le havre,5
Gain knowledge ,learn,1
Frightened ,scared,2
"Refuse, litter ",rubbish,9
Spiritualist meeting presided over by medium ,seance,1
US horse race,kentucky derby,14
