CLUE,ANS,POS
Japanese fighter ,ninja,2
"Linchpin, principle support ",mainstay,7
Soft French cheese ,brie,1
Claw ,talon,3
Bite and grind food in the mouth,chew,1
Textile fibre,flax,13
Spicy pepper sauce ,tabasco,3
Heart rate ,pulse,1
"Start, launch ",initiate,4
Goodbye ,farewell,1
Sailing boat ,yacht,1
Not particularly surprising,unremarkable,4
Banquets or celebratory days ,feasts,1
Underground chapel ,crypt,3
Indian melody ,raga,1
Sticky substance ,goo,8
Contract of insurance ,policy,1
American university ,harvard,1
Rodents ,squirrels,3
Classical dance ,ballet,6
Manifest; obvious ,evident,3
