CLUE,ANS,POS,FOUND IN
Analysed ,examined,1,Examined thoroughly
Dearth ,paucity,4,Paucity: Sparse availability or presence of something.
Mass of bubbles ,froth,3,Froth mass
Rubbish ,garbage,4,Garbage bag
Small road,lane,5,Laneside route
Indonesian dish ,satay,1,Satay Nasi Campur: Grilled satay served over mixed rice
Pencil/cigarette remnant ,stub,3,Cigarette stub
Imperial capacity measure,pint,4,Pints
Military training ,drill,2,"Drill sergeant: A strict, disciplined instructor in the military responsible for basic training."
Honey producer ,bee,1,Apiarist: A person who keeps bees or an apiary manager responsible for the care and management of a bee colony.
Pioneer scientist ,galileo,4,"Galileo Galilei: An influential physicist, mathematician, and astronomer whose observations supported the Copernican theory and contributed to modern science."
"Conduct business, negotiate ",transact,10,Transactional discussions
Careful use (of a resource) ,conservation,3,Judicious conservation
Prepare (material) for publishing ,edit,1,"Editing: Revise, proofread, and format the manuscript for clarity and coherence."
A cutter and engraver of gems ,lapidary,2,Lapidary artist
Preserve made with citrus fruits ,marmalade,3,Orange marmalade
Regard as likely to happen ,expect,4,Expected
