CLUE,ANS,POS
Show,display,3
Occupant ,resident,2
Nevertheless ,even so,6
"Extinguish, wipe out ",eradicate,5
Fianc?(e) - proposed ,intended,9
Still mysterious despite investigation,unexplained,9
Narrow road ,lane,1
Cheap and poorly made ,shoddy,2
Concern or curiosity ,interest,4
Young geese ,goslings,1
Air-filled bag ,balloon,1
Opera by Verdi ,il trovatore,4
Trainee officer ,cadet,2
Extra payment ,bonus,1
Achieve successfully ,accomplish,5
Peak (of cap); be very full ,brim,1
Roman goddess ,venus,1
Ovine animal-keeper ,shepherd,1
French spa town,vichy,12
People of high birth,gentry,6
"Call on, go to see ",visit,1
Wash ,bathe,3
Best possible,ideal,1
