CLUE,ANS,POS
Milky gem ,opal,1
Hopelessness ,despair,11
"Warranty, pledge ",guarantee,1
South African hill ,kopje,1
Brass band instrument ,euphonium,3
Outline drawing ,sketch,1
Small fly ,midge,2
Medical care ,treatment,2
Not easily satisfied ,exacting,14
It used to be Constantinople ,istanbul,1
White heron ,egret,1
Part of the ear ,lobe,11
Winner ,champion,1
Transparent part of envelope,window,1
Art of crafting objects from paper,origami,4
This position is favourable in motor race ,pole,1
Looks for; is in store for ,awaits,1
Person who paddles a kayak or suchlike ,canoeist,16
Greatly surprised,amazed,4
Storage space for fodder,silo,2
Albumen,egg white,1
Lose all cohesion ,disintegrate,2
Man's servant ,valet,1
Thin paper or plastic tubes ,straws,1
Odours ,smells,3
Underground room ,cellar,4
Garden of fruit trees,orchard,1
