CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Intrepid,audacious,8
Hamlet's mother ,gertrude,1
Entertains ,amuses,1
Gross mistake,blunder,2
Kinship between women ,sisterhood,1
Criminal deception,fraud,1
Local dignitary ,mayor,1
Part of a tall building ,stairwell,14
Pass away ,perish,2
John ...... wrote ` `The Pilgrim's Progress'' ,bunyan,2
Divine food,manna,2
Without anxiety or responsibilities ,carefree,1
Branch of knowledge dealing with material resources ,economics,1
Retail outlet,shop,2
Royal insignia ,regalia,6
Covert ,stealthy,3
Discourage ,deter,3
Evident - tangible ,palpable,12
Nominate ,appoint,1
Early artilleryman ,cannoneer,2
