CLUE,ANS,POS
Welsh dog ,corgi,1
Three feet ,yard,1
Printer's medium ,ink,2
Begin ,commence,2
Furthest inward ,inmost,1
Exploring underground spaces ,caving,1
"Different, diverse ",varied,1
Handcart that holds groceries etc while shopping,trolley,4
Puts or throws out ,ejects,15
Hold forth,orate,9
College administrator ,dean,1
Female relative ,aunt,4
Unsightly ,ugly,1
Reflecting glass ,mirror,1
New town in County Durham ,peterlee,2
Young sheep ,lamb,1
Show you're pleased ,smile,1
Overturn or unsettle ,upset,1
Financial gain ,income,4
Legal order ,writ,4
Small tube inserted into the body to give medication ,cannula,1
Covering of tree trunk,bark,1
Nerve cell ,neuron,1
First name of Disney's Duck ,donald,1
