CLUE,ANS,POS,FOUND IN
and 18 Down: The Great Bear ,ursa,1,"Ursa Major (includes the Big Dipper, part of ""the great bear"")"
One hundredth of a yen ,sen,1,Sen (Japanese for 'cent')
Gripping part of wrench ,jaws,19,Open jaws (referring to the part that grips objects)
Temporary job for work experience ,placement,10,Short-term placement
Military chevron ,stripe,6,Enlisted stripes
Characteristic pattern of symptoms ,syndrome,12,Iconic syndrome (when referring to specific medical conditions)
Bad-tempered or maybe just sick ,bilious,18,Bilious (if feeling sick)
Go faster or do better than,outstrip,19,Outstrip peers
"Oblong, square etc. ",shapes,1,Shapes can be found in a variety of contexts:
Chance event ,accident,11,Accidental event
Discussion group ,panel,4,Panel discussion
Informer ,rat,11,Infiltrator (espionage context)
Long thin fragment,splinter,15,Splinter (related to long thin fragment)
State firmly ,aver,8,Unwavering
