CLUE,ANS,POS,FOUND IN
Non-systematic way to discover solution ,trial and error,2,Trial and error: This method involves trying out different possibilities until one finds a solution that works.
Immoderate eater,glutton,1,Gluttonous
Prefix meaning many ,multi,2,Multi-
Liquid ,water,1,Watery
Speech impediment ,stutter,1,Stuttering
Blockbuster,epic,8,Epic adventure
Contributes further ,adds,1,Adds to the problem
Doorkeeper ,usher,10,usher (at a theater or other performance venue)
Agatha Christie's Belgian detective ,poirot,1,Hercule Poirot
"Long, yearn ",hanker,13,Soulful hankering
