CLUE,ANS,POS
European capital ,prague,8
Particles of stone/sand ,grit,5
3-D model of a scene ,diorama,1
Something abnormally large and powerful ,behemoth,16
Jousting weapon ,lance,1
Tangible ,tactile,12
Not moving ,static,6
Small lie ,fib,1
"Of food, bought for eating elsewhere (4-4) ",takeaway,1
Traditional Christmas stage show with Dame ,pantomime,1
Mundane ,workaday,15
Transporting vehicle ,van,7
"Acquire, procure",obtain,2
Put an end to; ruin ,destroy,4
"Haphazard, hit or miss ",random,1
Firm - building for animals ,stable,12
Magnitude ,size,3
