CLUE,ANS,OUTPUT
Lake ,mere,"['Freshwater', 'Sea', 'Ocean', 'Pond', 'Reservoir', 'Lake district', 'Watering hole', 'Aquatic expanse', 'Hydrographic feature', 'Body of water', 'Liquid landscape', 'Coastal lagoon', 'Freshwater lake', 'Saline lake', 'Volcanic lake', 'Glacially formed lake', 'Meteor lake', 'Peat bog lake', 'Alkaline lake', 'Hypereutrophic lake']"
Is Ted going in and out? ,tides,['This suggests that he is very active and energetic.']
Raised band ,ridge,"['Symphony', 'Orchestra', 'Ensemble', 'Choir', 'Band', 'String section', 'Brass section', 'Percussion section', 'Wind instruments', 'Rhythm section', 'Musical group', 'Concert band', 'Marching band', 'Philharmonic orchestra', 'Jazz ensemble', 'Big band', 'String quartet', 'Wind quintet', 'Brass ensemble', 'Contemporary music group']"
Simultaneous discharge of guns ,salvo,"['Volley', 'Simultaneous', 'Simultaneous firing', 'Coordinated attack', 'Battery', 'Broadside', 'Shower', 'Simultaneous evacuation', 'Simultaneous operations', 'Multiple discharge', 'Automatic fire', 'Burst fire', 'Machine gun fire', 'Gatling gun action', 'Multiple explosions', 'Coordinated response', 'Joint operation', 'Simultaneous response', 'Simultaneous threat', 'Broad attack']"
Red (in heraldry),gules,"['Crimson', 'Scarlet', 'Carmine', 'Mahogany', 'Blood-red', 'Crimson-hued', 'Ruby', 'Garnet', 'Rust-red', 'Fiery red', 'Deep red', 'Reddish', 'Redolent (having the color of red)', 'Crimson shade', 'Blood-red tone', 'Rich red', 'Radiant red', 'Fiery crimson', 'Purpureous red', 'Coppery red']"
Marquee,tent,"['Headline', 'Banner', 'Prominent display', 'Distinctive feature', 'Eye-catching', 'Distinctive', 'Prominent', 'Catchy', 'Flashing lights', 'Banner ad', 'Spotlight', 'Main attraction', 'Headline news', 'Billboards', 'Neon sign', 'Graded display', 'Eye-catching design', 'Visual impact', 'Distinctive logo', 'Banner promotion']"
Remote (anag.) ,meteor,"['Meter', 'Tone', 'Remote control', 'Distance', 'Remotely', 'Outer', 'Far off', 'Distant', 'Separate', 'Independent', 'Isolated', 'Far away', 'Away from', 'Alien', 'Separate from', 'Unconnected', 'Independent of', 'Unaffected', 'Remote area', 'Outer limits']"
Without resistance or other contenders ,unopposed,"['Consent', 'Compliance', 'Submission', 'Acceptance', 'Willingness', 'Readiness', 'Permission', 'Approbation', 'Tolerance', 'Concurrence', 'Yielding', 'Agreement', 'Willingness to participate', 'Ease of agreement', 'Nod of understanding', 'Consent given', 'Ready acceptance', 'Willingness to comply', 'Mutual understanding', 'Voluntary participation']"
One end of Earth's axis ,north pole,"['Pole', 'Axis endpoint', 'Celestial pole', 'Geographic pole', 'Magnetic pole', 'Orbital pole', 'End point of rotation', 'Extremisity of the Earth', 'Axis extremity', 'Polar point', 'Celestial equator', 'Point of intersection', ""Limit of the Earth's rotation"", 'Terminal point of the axis', 'Ultimate point of the axis', 'Extreme point of the Earth', 'Pivot point of the Earth', 'Rotation center', 'Reference point of the Earth', 'Point of greatest eccentricity']"
Is alone (anag.) ,sea lion,[]
Search causing disorder - jumble ,rummage,[]
James Bond novel and film: 'From . . . . . . with Love' ,russia,[]
(Fur from) cat-like creature ,genet,"['Lion', 'Tiger', 'Cheetah', 'Cougar', 'Jaguar', 'Leopard', 'Bengal tiger', 'Siberian tiger', 'Snow leopard', 'Bengal Bengal tigris', 'Black leopard', 'Jaguarundi', 'Margay', 'Fishing cat', 'Ocelot', 'Serval', 'African wildcat', 'Iberian lynx', 'European wildcat', 'Bobcat']"
"'Corpulent, round (6)' ",rotund,"['Obese', 'Portly', 'Chubby', 'Fat', 'Corpulent', 'Round', 'Heavyset', 'Stocky', 'Brobligian', 'Plupy', 'Pot-bellied', 'Corpulent figure', 'Roundish', 'Heavy', 'Stocky figure', 'Chubby cheeks', 'Overweight', 'Big-bellied', 'Gargantuan', 'Gigantic']"
