CLUE,ANS,POS,FOUND IN
Small rocket engine for spacecraft control ,thruster,3,Vernier thruster
Animal collection ,zoo,10,Zoological specimens
"Barricade, railing ",barrier,4,Enclosure barrier
Deep rift,chasm,5,Genuine chasm
Seat; fish ,perch,5,Piscatorial perch
"Dalai . . . ., chief priest and once ruler of Tibet ",lama,1,"The most renowned Dalai Lama was XIVth (Tenzin Gyatso), who served as both the chief priest and de facto ruler of Tibet before his political power was transferred following the 1959 uprising against Chinese occupation, leading to him becoming a symbolic figurehead for many Tibetans."
One or the other,either,1,"Either-or situation: A choice between two options, where selecting one means rejecting the other."
Monster of Crete,minotaur,1,"Minotaur: A creature with the body of a man and the head of a bull, known from Greek mythology as residing in the labyrinth on the island of Crete."
"Musical performance, under a lady's window? ",serenade,1,Serenade outside the abode
A soft white cheese ,brie,1,Creamy Brie
Circular frame with spokes,wheel,1,Wheel-and-spoke structure
Main part of concert hall ,auditorium,1,"Auditorium: The central space designed for listening to music or spoken presentations, typically found in a concert hall."
Climb ,ascend,1,Ascending
Consume too much ,overeat,11,Overeating
Adhesive,glue,7,Molecular glue
Oriental mushroom; E ikon (anag.) ,enoki,2,Enoki (another popular mushroom in Asian cuisines)
