CLUE,ANS,POS
Storage surfaces ,shelves,1
Fully grown ,mature,1
Fabric made from silky hair of angora goat ,mohair,5
Spotless ,immaculate,2
Small wolf ,coyote,1
Take a loan of ,borrow,2
A rugby score ,try,1
Cricket team ,eleven,4
Piece of chocolate cake ,brownie,1
Shouts of approval ,cheers,1
Wickedness ,evil,3
Object of excessive adoration ,idol,1
Bill - - in 'Oliver Twist' ,sikes,4
Impetuous ,rash,2
Opera by Bizet ,carmen,1
Complete outfit - group of musicians,ensemble,2
Bar parlour - comfortably placed ,snug,11
Strive - proceed with difficulty,struggle,7
Characteristic of rural life ,rustic,8
