CLUE,ANS,POS,FOUND IN
Illegal state in football ,offside,1,Offside position
Difficulties to be resolved,problems,8,Snags: Small issues that may escalate into larger problems if not dealt with promptly and efficiently.
"Of fruit, skinned ",peeled,1,Peeled apple
Madness ,lunacy,13,Lunacy (archaic form)
Wait in line,queue,1,Queueing up
Wife of Ferdinand V ,isabella,2,"Isabella - Queen consort in the context of Ferdinand II's reign over Castile and León (though not directly ""Ferdinand V""), but could be relevant for Ferdinand III or other related figures."
Thespian ,actor,1,"Amelia Actress is an expert at solving crossword clues that pertain to the world of theater, performance, and actors"
Wages ,pay,2,Payments
Rear end collision ,shunt,8,Shunt encounter
Extreme fear ,terror,7,Engulfed in terror
Levy on vehicles using public thoroughfares,road tax,1,Road taxation
Valuable ,precious,7,Precious commodity
Speak out against ,denounce,8,Denounce adamantly
Of the nose ,nasal,3,Nasal cavity - the space behind each nostril where olfaction occurs.
Burnt residue ,ash,1,Ashes
Entrance to warren,rabbit hole,2,Rabbit hole entranceway
Witch's cat is well acquainted ,familiar,1,Feline familiar
