CLUE,ANS,POS,FOUND IN
Ban ,outlaw,6,Outlawed activity
Living in trees ,arboreal,9,Arboreal resident
Assistance ,aid,3,Aid-giving
Speak - it's extreme ,utter,2,Declare fiercely: Strong utterance
The 50th state ,hawaii,8,Hawaii (HI)
Harmful,noxious,17,Noxious gas
Cod-like fish ,ling,15,Gurnard (a group of marine fish resembling true cod in appearance but not related to the same family)
Slender tower with balconies ,minaret,9,Minaret (in the context of Islamic architecture)
Rush - a job for life?,career,1,Career-long: Perpetual employment over an extended period
Computer screen symbols ,icons,9,Interface icons
Clean and orderly ,tidy,4,Neat and tidy
Proverbially gluttonous seabird ,cormorant,3,Marauding cormorant
Determined attempt ,effort,1,Resolute effort
Earth (Latin) ,terra,1,Terra firma (land or earth in a solid state)
Toothed wheel driven by a chain ,sprocket,4,Sprocket mechanism
Stalk; restrict (a flow) ,stem,9,Dampen - Slow down or lessen the intensity or speed of movement within a fluid system.
Seat on horse or bike,saddle,8,Saddle sitter
Heavenly being ,angel,11,"Supernatural creatures (e.g., angels)"
Chances ,odds,10,Fair odds
Insubstantial,thin,16,"Implicit (referring to something that is implied rather than directly stated, not literal weight)"
