CLUE,ANS,POS,FOUND IN
Thou,you,6,"Verily, I ask of you"
Cherish a desire,hope,20,Hope ardently
Thrill,excite,1,Excitement
Tedium,ennui,11,Ennui (French for a feeling of dissatisfaction and restlessness resulting from boredom and lack of excitement)
Lift or hold something to assess its weight,heft,7,Appraising heft
Stuffed ,replete,15,Replete with
Compulsory,forced,4,Enforced
Turn hide into leather ,tan,1,Tanning
Green part that forms a flower's calyx,sepal,1,Sepals
(Of a romance) rapidly sweeping you off your feet? ,whirlwind,2,Romantic whirlwind
