CLUE,ANS,POS
Heretofore ,hitherto,5
Illegal state in football ,offside,1
Difficulties to be resolved,problems,3
Obtained ,procured,12
Thespian ,actor,1
Serious crime ,felony,1
Orange vegetable ,carrot,1
Drowsy ,sleepy,5
Levy on vehicles using public thoroughfares,road tax,1
Valuable ,precious,3
Believed to be guilty but without proof,suspected,2
Speak out against ,denounce,6
Not allowing light to pass through ,opaque,1
"Induces, prevails upon ",persuades,1
Oriental ,eastern,1
Grassy plains of Argentine ,pampas,1
Deep gorge or ravine ,canyon,2
Noise of an explosion ,bang,5
Tested or scrutinised ,examined,1
The islands of eastern Oceania ,polynesia,1
Wintry missile ,snowball,1
"People, especially if posh ",gentry,4
Pampas cowboy ,gaucho,1
Lusterless or uninteresting ,dull,1
Altruistic,selfless,1
Driving force ,impetus,9
A fight or contest ,combat,6
"Desire or liking, for power or food ",appetite,1
"Songwriting partnership, Rodgers and -- ",hart,1
