CLUE,ANS,POS
Showing great melancholy,doleful,14
Shoe part,heel,2
Speaker's platform ,rostrum,6
Highly prized flower ,orchid,4
Tending to enter uninvited ,intrusive,9
Allot or ascribe ,assign,1
Small birds ,sparrows,1
Clothes fastener of two pieces of cloth that stick ,velcro,5
Artist's tripod ,easel,1
Sudden feeling of fear,fright,10
Watering hole,oasis,1
Large flatfish ,turbot,2
"Strict, stark ",severe,2
Passionately dislike,hate,3
Flavour ,taste,1
Mixed drink ,cocktail,1
Controller of aircraft ,pilot,1
Female sheep ,ewe,1
(A composer's) works ,oeuvre,1
Eyelash cosmetic ,mascara,4
"Soften, give in ",relent,7
Subatomic particle ,neutron,3
