CLUE,ANS,POS,FOUND IN
"Like oxygen, neon, etc ",gaseous,4,Gaseous at room temperature
Booking (in restaurant) ,reservation,1,Reservation made
Period (of enchantment?),spell,2,Magical spellbound time
Banknote; beak ,bill,4,Bill showcasing a prominent finch or woodpecker image
Assassinated US president ,kennedy,1,"Kennedy, Abraham Lincoln, William McKinley, James A"
Statement of money owed,invoice,15,Invoice amount (unpaid invoice indicates money owed)
Playing card; sailor ,jack,7,Bluejacket (military term)
Swimming stroke ,crawl,8,Front crawl technique
Small narrow river ,stream,1,Streamlet
Sacred beetle ,scarab,1,Religious scarab
Bird of prey ,eagle,2,Eagles
In favour of ,pro,3,Proponent of a specific viewpoint
Push lips out as sign of annoyance ,pout,1,Pouting mouth
One employed to look after a golf course ,greenkeeper,15,Greenkeeper's assistant
